				BIRDS	OF	GREAT	BRITAIN	0
in	diameter	,	about	five	inches	in	depth	364186
diameter	,	about	five	inches	in	depth	,	364191
,	about	five	inches	in	depth	,	with	364198
about	five	inches	in	depth	,	with	the	364201
five	inches	in	depth	,	with	the	cavity	364206
inches	in	depth	,	with	the	cavity	four	364208
in	depth	,	with	the	cavity	four	inches	364213
depth	,	with	the	cavity	four	inches	in	364217
,	with	the	cavity	four	inches	in	diameter	364224
with	the	cavity	four	inches	in	diameter	,	364229
the	cavity	four	inches	in	diameter	,	and	364236
cavity	four	inches	in	diameter	,	and	from	364239
four	inches	in	diameter	,	and	from	one	364247
inches	in	diameter	,	and	from	one	and	364249
in	diameter	,	and	from	one	and	a	364253
diameter	,	and	from	one	and	a	half	364258
,	and	from	one	and	a	half	to	364262
and	from	one	and	a	half	to	two	364266
from	one	and	a	half	to	two	inches	364268
one	and	a	half	to	two	inches	in	364273
and	a	half	to	two	inches	in	depth	364276
a	half	to	two	inches	in	depth	.	364280
half	to	two	inches	in	depth	.	The	364287
to	two	inches	in	depth	.	The	foundation	364290
two	inches	in	depth	.	The	foundation	is	364295
inches	in	depth	.	The	foundation	is	composed	364297
in	depth	.	The	foundation	is	composed	of	364301
depth	.	The	foundation	is	composed	of	lichen	364312
.	The	foundation	is	composed	of	lichen	-	364315
The	foundation	is	composed	of	lichen	-	covered	364324
foundation	is	composed	of	lichen	-	covered	twigs	364327
is	composed	of	lichen	-	covered	twigs	of	364333
composed	of	lichen	-	covered	twigs	of	larch	364334
of	lichen	-	covered	twigs	of	larch	and	364342
lichen	-	covered	twigs	of	larch	and	spruce	364348
-	covered	twigs	of	larch	and	spruce	,	364351
covered	twigs	of	larch	and	spruce	,	finished	364357
twigs	of	larch	and	spruce	,	finished	off	364361
of	larch	and	spruce	,	finished	off	with	364367
larch	and	spruce	,	finished	off	with	fresh	364369
and	spruce	,	finished	off	with	fresh	birch	364378
spruce	,	finished	off	with	fresh	birch	-	364382
,	finished	off	with	fresh	birch	-	twigs	364387
finished	off	with	fresh	birch	-	twigs	,	364393
off	with	fresh	birch	-	twigs	,	and	364398
with	fresh	birch	-	twigs	,	and	lined	364399
fresh	birch	-	twigs	,	and	lined	with	364404
birch	-	twigs	,	and	lined	with	dry	364406
-	twigs	,	and	lined	with	dry	grass	364410
twigs	,	and	lined	with	dry	grass	and	364416
,	and	lined	with	dry	grass	and	the	364421
and	lined	with	dry	grass	and	the	inner	364425
lined	with	dry	grass	and	the	inner	bark	364431
with	dry	grass	and	the	inner	bark	of	364435
dry	grass	and	the	inner	bark	of	trees	364439
grass	and	the	inner	bark	of	trees	,	364445
and	the	inner	bark	of	trees	,	with	364450
the	inner	bark	of	trees	,	with	a	364453
inner	bark	of	trees	,	with	a	little	364458
bark	of	trees	,	with	a	little	loose	364460
of	trees	,	with	a	little	loose	eartli	364465
trees	,	with	a	little	loose	eartli	;	364467
,	with	a	little	loose	eartli	;	the	364474
with	a	little	loose	eartli	;	the	final	364480
a	little	loose	eartli	;	the	final	lining	364487
little	loose	eartli	;	the	final	lining	is	364489
loose	eartli	;	the	final	lining	is	grass	364493
eartli	;	the	final	lining	is	grass	,	364499
;	the	final	lining	is	grass	,	generally	364506
the	final	lining	is	grass	,	generally	dry	364509
final	lining	is	grass	,	generally	dry	,	364514
lining	is	grass	,	generally	dry	,	but	364516
is	grass	,	generally	dry	,	but	sometimes	364526
grass	,	generally	dry	,	but	sometimes	fresh	364529
,	generally	dry	,	but	sometimes	fresh	.	364531
generally	dry	,	but	sometimes	fresh	.	"	364535
dry	,	but	sometimes	fresh	.	"	The	364545
,	but	sometimes	fresh	.	"	The	number	364550
but	sometimes	fresh	.	"	The	number	of	364551
sometimes	fresh	.	"	The	number	of	eggs	364553
fresh	.	"	The	number	of	eggs	is	364557
.	"	The	number	of	eggs	is	from	364564
"	The	number	of	eggs	is	from	three	364567
The	number	of	eggs	is	from	three	to	364572
number	of	eggs	is	from	three	to	five	364575
of	eggs	is	from	three	to	five	;	364580
eggs	is	from	three	to	five	;	they	364586
is	from	three	to	five	;	they	are	364589
from	three	to	five	;	they	are	bluish	364594
three	to	five	;	they	are	bluish	or	364596
to	five	;	they	are	bluish	or	creamy	364601
five	;	they	are	bluish	or	creamy	-	364605
;	they	are	bluish	or	creamy	-	white	364612
they	are	bluish	or	creamy	-	white	,	364615
are	bluish	or	creamy	-	white	,	with	364621
bluish	or	creamy	-	white	,	with	the	364623
or	creamy	-	white	,	with	the	surface	364628
creamy	-	white	,	with	the	surface	-	364630
-	white	,	with	the	surface	-	spots	364635
white	,	with	the	surface	-	spots	olive	364639
,	with	the	surface	-	spots	olive	or	364646
with	the	surface	-	spots	olive	or	leather	364647
the	surface	-	spots	olive	or	leather	-	364653
surface	-	spots	olive	or	leather	-	brown	364659
-	spots	olive	or	leather	-	brown	,	364662
spots	olive	or	leather	-	brown	,	and	364669
olive	or	leather	-	brown	,	and	with	364670
or	leather	-	brown	,	and	with	grey	364675
leather	-	brown	,	and	with	grey	shell	364677
-	brown	,	and	with	grey	shell	-	364681
brown	,	and	with	grey	shell	-	spots	364686
,	and	with	grey	shell	-	spots	:	364691
and	with	grey	shell	-	spots	:	in	364696
with	grey	shell	-	spots	:	in	the	364697
grey	shell	-	spots	:	in	the	distribution	364703
shell	-	spots	:	in	the	distribution	of	364705
-	spots	:	in	the	distribution	of	the	364708
spots	:	in	the	distribution	of	the	markings	364712
:	in	the	distribution	of	the	markings	and	364727
in	the	distribution	of	the	markings	and	their	364730
the	distribution	of	the	markings	and	their	size	364734
distribution	of	the	markings	and	their	size	they	364743
of	the	markings	and	their	size	they	vary	364747
the	markings	and	their	size	they	vary	much	364753
markings	and	their	size	they	vary	much	as	364758
and	their	size	they	vary	much	as	in	364763
their	size	they	vary	much	as	in	other	364768
size	they	vary	much	as	in	other	Corvuicc	364773
they	vary	much	as	in	other	Corvuicc	.	364776
vary	much	as	in	other	Corvuicc	.	Although	364779
much	as	in	other	Corvuicc	.	Although	,	364785
as	in	other	Corvuicc	.	Although	,	in	364793
in	other	Corvuicc	.	Although	,	in	the	364796
other	Corvuicc	.	Although	,	in	the	winter	364804
Corvuicc	.	Although	,	in	the	winter	,	364806
.	Although	,	in	the	winter	,	vSeebohm	364809
Although	,	in	the	winter	,	vSeebohm	says	364813
,	in	the	winter	,	vSeebohm	says	that	364819
in	the	winter	,	vSeebohm	says	that	"	364821
the	winter	,	vSeebohm	says	that	"	Their	364830
winter	,	vSeebohm	says	that	"	Their	tameuess	364835
,	vSeebohm	says	that	"	Their	tameuess	was	364840
vSeebohm	says	that	"	Their	tameuess	was	quite	364841
says	that	"	Their	tameuess	was	quite	absurd	364847
that	"	Their	tameuess	was	quite	absurd	.	364856
"	Their	tameuess	was	quite	absurd	.	They	364860
Their	tameuess	was	quite	absurd	.	They	allowed	364866
tameuess	was	quite	absurd	.	They	allowed	us	364872
was	quite	absurd	.	They	allowed	us	to	364874
quite	absurd	.	They	allowed	us	to	go	364879
absurd	.	They	allowed	us	to	go	within	364887
.	They	allowed	us	to	go	within	three	364890
They	allowed	us	to	go	within	three	feet	364893
allowed	us	to	go	within	three	feet	of	364896
us	to	go	within	three	feet	of	them	364903
to	go	within	three	feet	of	them	;	364909
go	within	three	feet	of	them	;	and	364914
within	three	feet	of	them	;	and	sometimes	364917
three	feet	of	them	;	and	sometimes	they	364921
feet	of	them	;	and	sometimes	they	even	364923
of	them	;	and	sometimes	they	even	permitted	364927
them	;	and	sometimes	they	even	permitted	us	364937
;	and	sometimes	they	even	permitted	us	to	364942
and	sometimes	they	even	permitted	us	to	touch	364947
sometimes	they	even	permitted	us	to	touch	them	364957
they	even	permitted	us	to	touch	them	with	364960
even	permitted	us	to	touch	them	with	a	364963
permitted	us	to	touch	them	with	a	stick	364969
us	to	touch	them	with	a	stick	,	364974
to	touch	them	with	a	stick	,	"	364979
touch	them	with	a	stick	,	"	this	364981
them	with	a	stick	,	"	this	confidence	364986
with	a	stick	,	"	this	confidence	disappears	364987
a	stick	,	"	this	confidence	disappears	during	364989
stick	,	"	this	confidence	disappears	during	the	364994
,	"	this	confidence	disappears	during	the	breeding	365005
"	this	confidence	disappears	during	the	breeding	-	365016
this	confidence	disappears	during	the	breeding	-	season	365023
confidence	disappears	during	the	breeding	-	season	when	365027
disappears	during	the	breeding	-	season	when	they	365035
during	the	breeding	-	season	when	they	become	365036
the	breeding	-	season	when	they	become	very	365043
breeding	-	season	when	they	become	very	shy	365048
-	season	when	they	become	very	shy	and	365053
season	when	they	become	very	shy	and	wary	365060
when	they	become	very	shy	and	wary	.	365065
they	become	very	shy	and	wary	.	The	365069
become	very	shy	and	wary	.	The	food	365073
very	shy	and	wary	.	The	food	of	365077
shy	and	wary	.	The	food	of	the	365080
and	wary	.	The	food	of	the	Nutcracker	365084
wary	.	The	food	of	the	Nutcracker	consists	365089
.	The	food	of	the	Nutcracker	consists	of	365092
The	food	of	the	Nutcracker	consists	of	insects	365096
food	of	the	Nutcracker	consists	of	insects	of	365107
of	the	Nutcracker	consists	of	insects	of	all	365116
the	Nutcracker	consists	of	insects	of	all	kinds	365119
Nutcracker	consists	of	insects	of	all	kinds	and	365127
consists	of	insects	of	all	kinds	and	their	365130
of	insects	of	all	kinds	and	their	larvse	365134
insects	of	all	kinds	and	their	larvse	,	365140
of	all	kinds	and	their	larvse	,	the	365144
all	kinds	and	their	larvse	,	the	larger	365150
kinds	and	their	larvse	,	the	larger	dung	365156
and	their	larvse	,	the	larger	dung	-	365158
their	larvse	,	the	larger	dung	-	laeetles	365162
larvse	,	the	larger	dung	-	laeetles	having	365169
,	the	larger	dung	-	laeetles	having	been	365173
the	larger	dung	-	laeetles	having	been	found	365174
larger	dung	-	laeetles	having	been	found	in	365183
dung	-	laeetles	having	been	found	in	its	365190
-	laeetles	having	been	found	in	its	stomach	365195
laeetles	having	been	found	in	its	stomach	,	365201
having	been	found	in	its	stomach	,	as	365204
been	found	in	its	stomach	,	as	well	365208
found	in	its	stomach	,	as	well	as	365215
in	its	stomach	,	as	well	as	many	365217
its	stomach	,	as	well	as	many	other	365220
stomach	,	as	well	as	many	other	species	365225
,	as	well	as	many	other	species	of	365228
as	well	as	many	other	species	of	different	365233
well	as	many	other	species	of	different	Orders	365239
as	many	other	species	of	different	Orders	,	365247
many	other	species	of	different	Orders	,	seeds	365250
other	species	of	different	Orders	,	seeds	of	365260
species	of	different	Orders	,	seeds	of	conifers	365266
of	different	Orders	,	seeds	of	conifers	,	365268
different	Orders	,	seeds	of	conifers	,	nuts	365274
Orders	,	seeds	of	conifers	,	nuts	,	365277
,	seeds	of	conifers	,	nuts	,	acorns	365285
seeds	of	conifers	,	nuts	,	acorns	,	365287
of	conifers	,	nuts	,	acorns	,	berries	365291
conifers	,	nuts	,	acorns	,	berries	,	365293
,	nuts	,	acorns	,	berries	,	etc.	365299
nuts	,	acorns	,	berries	,	etc.	It	365301
,	acorns	,	berries	,	etc.	It	is	365308
acorns	,	berries	,	etc.	It	is	probable	365310
,	berries	,	etc.	It	is	probable	tliat	365315
berries	,	etc.	It	is	probable	tliat	it	365318
,	etc.	It	is	probable	tliat	it	also	365321
etc.	It	is	probable	tliat	it	also	devours	365330
It	is	probable	tliat	it	also	devours	the	365336
is	probable	tliat	it	also	devours	the	eggs	365339
probable	tliat	it	also	devours	the	eggs	and	365344
tliat	it	also	devours	the	eggs	and	newly	365352
it	also	devours	the	eggs	and	newly	hatched	365356
also	devours	the	eggs	and	newly	hatched	young	365361
devours	the	eggs	and	newly	hatched	young	of	365365
the	eggs	and	newly	hatched	young	of	other	365371
eggs	and	newly	hatched	young	of	other	birds	365379
and	newly	hatched	young	of	other	birds	.	365385
newly	hatched	young	of	other	birds	.	Seebohm	365388
hatched	young	of	other	birds	.	Seebohm	mentions	365394
young	of	other	birds	.	Seebohm	mentions	two	365399
of	other	birds	.	Seebohm	mentions	two	notes	365402
other	birds	.	Seebohm	mentions	two	notes	:	365410
birds	.	Seebohm	mentions	two	notes	:	-	365419
.	Seebohm	mentions	two	notes	:	-	the	365423
Seebohm	mentions	two	notes	:	-	the	first	365429
mentions	two	notes	:	-	the	first	,	365431
two	notes	:	-	the	first	,	which	365433
notes	:	-	the	first	,	which	he	365437
:	-	the	first	,	which	he	considers	365442
-	the	first	,	which	he	considers	to	365444
the	first	,	which	he	considers	to	be	365450
first	,	which	he	considers	to	be	the	365453
,	which	he	considers	to	be	the	call	365463
which	he	considers	to	be	the	call	-	365466
he	considers	to	be	the	call	-	note	365469
considers	to	be	the	call	-	note	,	365473
to	be	the	call	-	note	,	is	365477
be	the	call	-	note	,	is	a	365478
the	call	-	note	,	is	a	sort	365482
call	-	note	,	is	a	sort	of	365485
-	note	,	is	a	sort	of	plaintive	365488
note	,	is	a	sort	of	plaintive	kya\	365490
,	is	a	sort	of	plaintive	kya\	,	365495
is	a	sort	of	plaintive	kya\	,	kray	365498
a	sort	of	plaintive	kya\	,	kray	;	365508
sort	of	plaintive	kya\	,	kray	;	the	365512
of	plaintive	kya\	,	kray	;	the	other	365514
plaintive	kya\	,	kray	;	the	other	,	365519
kya\	,	kray	;	the	other	,	which	365521
,	kray	;	the	other	,	which	he	365525
kray	;	the	other	,	which	he	thinks	365530
;	the	other	,	which	he	thinks	is	365532
the	other	,	which	he	thinks	is	the	365538
other	,	which	he	thinks	is	the	alarm	365541
,	which	he	thinks	is	the	alarm	-	365548
which	he	thinks	is	the	alarm	-	note	365551
he	thinks	is	the	alarm	-	note	is	365555
thinks	is	the	alarm	-	note	is	a	365560
is	the	alarm	-	note	is	a	loud	365561
the	alarm	-	note	is	a	loud	grating	365566
alarm	-	note	is	a	loud	grating	kr-kr-kr	365569
-	note	is	a	loud	grating	kr-kr-kr	.	365571
note	is	a	loud	grating	kr-kr-kr	.	The	365576
is	a	loud	grating	kr-kr-kr	.	The	following	365584
a	loud	grating	kr-kr-kr	.	The	following	notes	365592
loud	grating	kr-kr-kr	.	The	following	notes	respecting	365595
grating	kr-kr-kr	.	The	following	notes	respecting	the	365599
kr-kr-kr	.	The	following	notes	respecting	the	Nutcracker	365609
.	The	following	notes	respecting	the	Nutcracker	in	365615
The	following	notes	respecting	the	Nutcracker	in	captivity	365626
following	notes	respecting	the	Nutcracker	in	captivity	were	365630
notes	respecting	the	Nutcracker	in	captivity	were	kindly	365641
respecting	the	Nutcracker	in	captivity	were	kindly	forwarded	365644
the	Nutcracker	in	captivity	were	kindly	forwarded	to	365654
Nutcracker	in	captivity	were	kindly	forwarded	to	me	365659
in	captivity	were	kindly	forwarded	to	me	by	365666
captivity	were	kindly	forwarded	to	me	by	the	365676
were	kindly	forwarded	to	me	by	the	late	365679
kindly	forwarded	to	me	by	the	late	Rev.	365682
forwarded	to	me	by	the	late	Rev.	H.	365685
to	me	by	the	late	Rev.	H.	A.	365689
me	by	the	late	Rev.	H.	A.	Macpherson	365694
by	the	late	Rev.	H.	A.	Macpherson	.	365699
the	late	Rev.	H.	A.	Macpherson	.	"	365702
late	Rev.	H.	A.	Macpherson	.	"	It	365705
Rev.	H.	A.	Macpherson	.	"	It	was	365715
H.	A.	Macpherson	.	"	It	was	early	365718
A.	Macpherson	.	"	It	was	early	in	365719
Macpherson	.	"	It	was	early	in	the	365722
.	"	It	was	early	in	the	year	365726
"	It	was	early	in	the	year	1893	365732
It	was	early	in	the	year	1893	that	365735
was	early	in	the	year	1893	that	a	365739
early	in	the	year	1893	that	a	pair	365744
in	the	year	1893	that	a	pair	of	365749
the	year	1893	that	a	pair	of	Nutcrackers	365754
year	1893	that	a	pair	of	Nutcrackers	entered	365756
1893	that	a	pair	of	Nutcrackers	entered	my	365761
that	a	pair	of	Nutcrackers	entered	my	possession	365764
a	pair	of	Nutcrackers	entered	my	possession	.	365776
pair	of	Nutcrackers	entered	my	possession	.	I	365784
of	Nutcrackers	entered	my	possession	.	I	understood	365787
Nutcrackers	entered	my	possession	.	I	understood	that	365797
entered	my	possession	.	I	understood	that	the	365799
my	possession	.	I	understood	that	the	London	365801
possession	.	I	understood	that	the	London	dealer	365812
.	I	understood	that	the	London	dealer	from	365817
I	understood	that	the	London	dealer	from	whom	365821
understood	that	the	London	dealer	from	whom	I	365828
that	the	London	dealer	from	whom	I	purchased	365835
the	London	dealer	from	whom	I	purchased	them	365840
London	dealer	from	whom	I	purchased	them	had	365845
dealer	from	whom	I	purchased	them	had	received	365847
from	whom	I	purchased	them	had	received	them	365857
whom	I	purchased	them	had	received	them	from	365862
I	purchased	them	had	received	them	from	Hungary	365866
purchased	them	had	received	them	from	Hungary	.	365875
them	had	received	them	from	Hungary	.	They	365880
had	received	them	from	Hungary	.	They	were	365885
received	them	from	Hungary	.	They	were	in	365892
them	from	Hungary	.	They	were	in	fine	365894
from	Hungary	.	They	were	in	fine	condition	365899
Hungary	.	They	were	in	fine	condition	,	365904
.	They	were	in	fine	condition	,	and	365907
They	were	in	fine	condition	,	and	I	365912
were	in	fine	condition	,	and	I	placed	365921
in	fine	condition	,	and	I	placed	them	365923
fine	condition	,	and	I	placed	them	in	365927
condition	,	and	I	placed	them	in	an	365929
,	and	I	placed	them	in	an	out	365936
and	I	placed	them	in	an	out	-	365941
I	placed	them	in	an	out	-	door	365944
placed	them	in	an	out	-	door	aviary	365947
them	in	an	out	-	door	aviary	.	365950
in	an	out	-	door	aviary	.	The	365951
an	out	-	door	aviary	.	The	plumage	365956
out	-	door	aviary	.	The	plumage	of	365962
-	door	aviary	.	The	plumage	of	these	365964
door	aviary	.	The	plumage	of	these	birds	365968
aviary	.	The	plumage	of	these	birds	was	365976
.	The	plumage	of	these	birds	was	identical	365979
The	plumage	of	these	birds	was	identical	,	365985
plumage	of	these	birds	was	identical	,	but	365991
of	these	birds	was	identical	,	but	the	365995
these	birds	was	identical	,	but	the	male	366004
birds	was	identical	,	but	the	male	was	366006
was	identical	,	but	the	male	was	a	366010
identical	,	but	the	male	was	a	finer	366014
,	but	the	male	was	a	finer	and	366019
but	the	male	was	a	finer	and	larger	366023
the	male	was	a	finer	and	larger	bird	366025
male	was	a	finer	and	larger	bird	than	366031
was	a	finer	and	larger	bird	than	his	366035
a	finer	and	larger	bird	than	his	companion	366042
finer	and	larger	bird	than	his	companion	.	366047
and	larger	bird	than	his	companion	.	Their	366052
larger	bird	than	his	companion	.	Their	lively	366056
bird	than	his	companion	.	Their	lively	movements	366065
than	his	companion	.	Their	lively	movements	recalled	366067
his	companion	.	Their	lively	movements	recalled	my	366073
companion	.	Their	lively	movements	recalled	my	observations	366080
.	Their	lively	movements	recalled	my	observations	of	366090
Their	lively	movements	recalled	my	observations	of	this	366099
lively	movements	recalled	my	observations	of	this	species	366102
movements	recalled	my	observations	of	this	species	in	366115
recalled	my	observations	of	this	species	in	the	366118
my	observations	of	this	species	in	the	Bernese	366123
observations	of	this	species	in	the	Bernese	Oberland	366131
of	this	species	in	the	Bernese	Oberland	.	366134
this	species	in	the	Bernese	Oberland	.	All	366138
species	in	the	Bernese	Oberland	.	All	their	366146
in	the	Bernese	Oberland	.	All	their	actions	366154
the	Bernese	Oberland	.	All	their	actions	were	366156
Bernese	Oberland	.	All	their	actions	were	sprightly	366160
Oberland	.	All	their	actions	were	sprightly	and	366166
.	All	their	actions	were	sprightly	and	animated	366174
All	their	actions	were	sprightly	and	animated	.	366179
their	actions	were	sprightly	and	animated	.	The	366189
actions	were	sprightly	and	animated	.	The	agility	366193
were	sprightly	and	animated	.	The	agility	with	366201
sprightly	and	animated	.	The	agility	with	which	366203
and	animated	.	The	agility	with	which	the	366207
animated	.	The	agility	with	which	the	Nutcracker	366215
.	The	agility	with	which	the	Nutcracker	hops	366220
The	agility	with	which	the	Nutcracker	hops	from	366226
agility	with	which	the	Nutcracker	hops	from	one	366230
with	which	the	Nutcracker	hops	from	one	branch	366241
which	the	Nutcracker	hops	from	one	branch	of	366246
the	Nutcracker	hops	from	one	branch	of	pine	366251
Nutcracker	hops	from	one	branch	of	pine	to	366255
hops	from	one	branch	of	pine	to	another	366262
from	one	branch	of	pine	to	another	resembles	366265
one	branch	of	pine	to	another	resembles	the	366270
branch	of	pine	to	another	resembles	the	action	366273
of	pine	to	another	resembles	the	action	of	366281
pine	to	another	resembles	the	action	of	the	366291
to	another	resembles	the	action	of	the	Common	366295
another	resembles	the	action	of	the	Common	Jay	366302
resembles	the	action	of	the	Common	Jay	.	366305
the	action	of	the	Common	Jay	.	These	366309
action	of	the	Common	Jay	.	These	tame	366316
of	the	Common	Jay	.	These	tame	birds	366319
the	Common	Jay	.	These	tame	birds	lived	366321
Common	Jay	.	These	tame	birds	lived	upon	366327
Jay	.	These	tame	birds	lived	upon	Spanish	366332
.	These	tame	birds	lived	upon	Spanish	nuts	366338
These	tame	birds	lived	upon	Spanish	nuts	.	366344
tame	birds	lived	upon	Spanish	nuts	.	We	366349
birds	lived	upon	Spanish	nuts	.	We	usually	366357
lived	upon	Spanish	nuts	.	We	usually	broke	366361
upon	Spanish	nuts	.	We	usually	broke	the	366363
Spanish	nuts	.	We	usually	broke	the	nuts	366366
nuts	.	We	usually	broke	the	nuts	open	366374
.	We	usually	broke	the	nuts	open	for	366380
We	usually	broke	the	nuts	open	for	them	366384
usually	broke	the	nuts	open	for	them	,	366389
broke	the	nuts	open	for	them	,	but	366394
the	nuts	open	for	them	,	but	tliej	366398
nuts	open	for	them	,	but	tliej	'	366402
open	for	them	,	but	tliej	'	could	366404
for	them	,	but	tliej	'	could	perform	366408
them	,	but	tliej	'	could	perform	the	366413
,	but	tliej	'	could	perform	the	task	366415
but	tliej	'	could	perform	the	task	for	366421
tliej	'	could	perform	the	task	for	themselves	366429
'	could	perform	the	task	for	themselves	.	366433
could	perform	the	task	for	themselves	.	The	366438
perform	the	task	for	themselves	.	The	Nutcracker	366442
the	task	for	themselves	.	The	Nutcracker	first	366452
task	for	themselves	.	The	Nutcracker	first	inserts	366454
for	themselves	.	The	Nutcracker	first	inserts	a	366458
themselves	.	The	Nutcracker	first	inserts	a	nut	366469
.	The	Nutcracker	first	inserts	a	nut	into	366475
The	Nutcracker	first	inserts	a	nut	into	a	366483
Nutcracker	first	inserts	a	nut	into	a	suitable	366485
first	inserts	a	nut	into	a	suitable	crevice	366489
inserts	a	nut	into	a	suitable	crevice	,	366494
a	nut	into	a	suitable	crevice	,	and	366496
nut	into	a	suitable	crevice	,	and	then	366505
into	a	suitable	crevice	,	and	then	breaks	366512
a	suitable	crevice	,	and	then	breaks	it	366514
suitable	crevice	,	and	then	breaks	it	with	366518
crevice	,	and	then	breaks	it	with	repeated	366523
,	and	then	breaks	it	with	repeated	blows	366530
and	then	breaks	it	with	repeated	blows	of	366533
then	breaks	it	with	repeated	blows	of	the	366538
breaks	it	with	repeated	blows	of	the	bill	366547
it	with	repeated	blows	of	the	bill	.	366553
with	repeated	blows	of	the	bill	.	The	366556
repeated	blows	of	the	bill	.	The	nut	366560
blows	of	the	bill	.	The	nut	is	366564
of	the	bill	.	The	nut	is	then	366566
the	bill	.	The	nut	is	then	shelled	366570
bill	.	The	nut	is	then	shelled	,	366574
.	The	nut	is	then	shelled	,	and	366577
The	nut	is	then	shelled	,	and	the	366582
nut	is	then	shelled	,	and	the	kernel	366589
is	then	shelled	,	and	the	kernel	is	366591
then	shelled	,	and	the	kernel	is	swallowed	366595
shelled	,	and	the	kernel	is	swallowed	,	366599
,	and	the	kernel	is	swallowed	,	the	366606
and	the	kernel	is	swallowed	,	the	outside	366609
the	kernel	is	swallowed	,	the	outside	being	366618
kernel	is	swallowed	,	the	outside	being	allowed	366620
is	swallowed	,	the	outside	being	allowed	to	366624
swallowed	,	the	outside	being	allowed	to	fall	366632
,	the	outside	being	allowed	to	fall	to	366638
the	outside	being	allowed	to	fall	to	the	366646
outside	being	allowed	to	fall	to	the	ground	366649
being	allowed	to	fall	to	the	ground	.	366654
allowed	to	fall	to	the	ground	.	The	366657
to	fall	to	the	ground	.	The	male	366661
fall	to	the	ground	.	The	male	bird	366667
to	the	ground	.	The	male	bird	seemed	366670
the	ground	.	The	male	bird	seemed	to	366674
ground	.	The	male	bird	seemed	to	tyrannize	366679
.	The	male	bird	seemed	to	tyrannize	over	366684
The	male	bird	seemed	to	tyrannize	over	his	366691
male	bird	seemed	to	tyrannize	over	his	mate	366694
bird	seemed	to	tyrannize	over	his	mate	,	366704
seemed	to	tyrannize	over	his	mate	,	at	366709
to	tyrannize	over	his	mate	,	at	least	366713
tyrannize	over	his	mate	,	at	least	he	366717
over	his	mate	,	at	least	he	gave	366719
his	mate	,	at	least	he	gave	her	366722
mate	,	at	least	he	gave	her	many	366728
,	at	least	he	gave	her	many	sly	366731
at	least	he	gave	her	many	sly	pecks	366736
least	he	gave	her	many	sly	pecks	which	366740
he	gave	her	many	sly	pecks	which	she	366745
gave	her	many	sly	pecks	which	she	accepted	366749
her	many	sly	pecks	which	she	accepted	as	366755
many	sly	pecks	which	she	accepted	as	a	366761
sly	pecks	which	she	accepted	as	a	matter	366765
pecks	which	she	accepted	as	a	matter	of	366774
which	she	accepted	as	a	matter	of	course	366777
she	accepted	as	a	matter	of	course	.	366779
accepted	as	a	matter	of	course	.	They	366786
as	a	matter	of	course	.	They	differed	366789
a	matter	of	course	.	They	differed	occasionally	366795
matter	of	course	.	They	differed	occasionally	about	366797
of	course	.	They	differed	occasionally	about	the	366802
course	.	They	differed	occasionally	about	the	possession	366811
.	They	differed	occasionally	about	the	possession	of	366824
They	differed	occasionally	about	the	possession	of	a	366830
differed	occasionally	about	the	possession	of	a	nut	366834
occasionally	about	the	possession	of	a	nut	,	366845
about	the	possession	of	a	nut	,	for	366848
the	possession	of	a	nut	,	for	tlie	366850
possession	of	a	nut	,	for	tlie	cock	366853
of	a	nut	,	for	tlie	cock	often	366855
a	nut	,	for	tlie	cock	often	tried	366859
nut	,	for	tlie	cock	often	tried	to	366864
,	for	tlie	cock	often	tried	to	rob	366869
for	tlie	cock	often	tried	to	rob	his	366875
tlie	cock	often	tried	to	rob	his	mate	366881
cock	often	tried	to	rob	his	mate	,	366884
often	tried	to	rob	his	mate	,	and	366888
tried	to	rob	his	mate	,	and	she	366892
to	rob	his	mate	,	and	she	made	366896
rob	his	mate	,	and	she	made	ever}'	366898
his	mate	,	and	she	made	ever}'	endeavour	366902
mate	,	and	she	made	ever}'	endeavour	to	366906
,	and	she	made	ever}'	endeavour	to	retain	366911
and	she	made	ever}'	endeavour	to	retain	her	366918
she	made	ever}'	endeavour	to	retain	her	tit	366928
made	ever}'	endeavour	to	retain	her	tit	-	366931
ever}'	endeavour	to	retain	her	tit	-	bit	366938
endeavour	to	retain	her	tit	-	bit	,	366942
to	retain	her	tit	-	bit	,	squeaking	366945
retain	her	tit	-	bit	,	squeaking	in	366946
her	tit	-	bit	,	squeaking	in	a	366949
tit	-	bit	,	squeaking	in	a	low	366951
-	bit	,	squeaking	in	a	low	key	366961
bit	,	squeaking	in	a	low	key	.	366964
,	squeaking	in	a	low	key	.	It	366966
squeaking	in	a	low	key	.	It	was	366970
in	a	low	key	.	It	was	on	366973
a	low	key	.	It	was	on	the	366975
low	key	.	It	was	on	the	19th	366978
key	.	It	was	on	the	19th	of	366982
.	It	was	on	the	19th	of	February	366985
It	was	on	the	19th	of	February	that	366989
was	on	the	19th	of	February	that	I	366994
on	the	19th	of	February	that	I	first	366997
the	19th	of	February	that	I	first	saw	367006
19th	of	February	that	I	first	saw	the	367011
of	February	that	I	first	saw	the	male	367013
February	that	I	first	saw	the	male	Nutcracker	367019
that	I	first	saw	the	male	Nutcracker	feeding	367023
I	first	saw	the	male	Nutcracker	feeding	his	367027
first	saw	the	male	Nutcracker	feeding	his	mate	367032
saw	the	male	Nutcracker	feeding	his	mate	:	367043
